n,t,x,y,p
zombie95,9.0,6.25,-4.75,100
zombie95,9.36,5.75,-4.25,100
zombie95,9.719999999999999,6.25,-4.75,100
zombie95,10.08,6.25,-5.25,100
zombie95,10.44,6.25,-4.75,100
zombie95,10.799999999999999,6.25,-4.25,100
zombie95,11.16,6.25,-3.75,100
zombie95,11.52,6.75,-4.25,100
zombie95,11.879999999999999,7.25,-3.75,100
zombie95,12.24,6.75,-4.25,100
zombie95,12.6,7.25,-3.75,100
zombie95,12.959999999999999,6.75,-4.25,100
zombie95,13.32,6.75,-4.75,100
zombie95,13.68,7.25,-4.75,100
zombie95,14.04,7.25,-5.25,100
zombie95,14.399999999999999,7.25,-5.75,100
zombie95,14.76,7.25,-5.25,100
zombie95,15.12,7.25,-5.75,100
zombie95,15.479999999999999,7.25,-5.25,100
zombie95,15.84,7.75,-5.25,100
zombie95,16.2,7.75,-5.75,100
zombie95,16.56,7.75,-5.25,100
zombie95,16.919999999999998,7.75,-5.75,100
zombie95,17.28,8.25,-5.25,100
zombie95,17.64,7.75,-5.75,100
zombie95,18.0,8.25,-5.25,100
zombie95,18.36,7.75,-5.75,100
zombie95,18.72,8.25,-5.75,100
zombie95,19.08,8.75,-6.25,100
zombie95,19.439999999999998,9.25,-6.75,100
zombie95,19.8,9.25,-7.25,100
zombie95,20.16,9.75,-7.75,100
zombie95,20.52,10.25,-8.25,100
zombie95,20.88,10.75,-8.25,100
zombie95,21.24,11.25,-7.75,100
zombie95,21.599999999999998,11.75,-7.75,100
zombie95,21.96,12.25,-8.25,100
zombie95,22.32,12.75,-8.25,100
zombie95,22.68,13.25,-8.25,100
zombie95,23.04,13.75,-8.25,100
zombie95,23.4,14.25,-8.25,100
zombie96,0.0,3.25,-5.75,100
zombie96,0.36,3.75,-5.25,100
zombie96,0.72,4.25,-4.75,100
zombie96,1.08,4.75,-5.25,100
zombie96,1.44,5.25,-5.25,100
zombie96,1.7999999999999998,5.75,-5.75,100
zombie96,2.16,6.25,-6.25,100
zombie96,2.52,6.75,-5.75,100
zombie96,2.88,6.75,-6.25,100
zombie96,3.2399999999999998,7.25,-6.25,100
zombie96,3.5999999999999996,7.25,-5.75,100
zombie96,3.96,7.75,-5.75,100
zombie96,4.32,7.25,-5.75,100
zombie96,4.68,7.75,-6.25,100
zombie96,5.04,8.25,-6.75,100
zombie96,5.76,7.75,-6.25,100
zombie96,6.12,8.25,-6.75,100
zombie96,6.84,8.75,-6.25,100
zombie96,7.199999999999999,8.75,-5.75,100
zombie96,7.56,9.25,-6.25,100
zombie96,7.92,9.25,-6.75,100
zombie96,8.28,9.75,-6.25,100
zombie96,8.64,9.25,-5.75,100
zombie96,9.0,9.75,-5.75,100
zombie96,9.36,9.25,-6.25,100
zombie96,9.719999999999999,9.25,-6.75,100
zombie96,10.08,9.25,-6.25,100
zombie96,10.799999999999999,8.75,-5.75,100
zombie96,11.16,8.25,-6.25,100
zombie96,12.959999999999999,7.75,-6.75,100
zombie96,13.32,8.25,-6.75,100
zombie96,14.399999999999999,7.75,-6.25,100
zombie96,14.76,8.25,-6.25,100
zombie96,15.12,8.75,-6.75,100
zombie96,15.479999999999999,9.25,-6.75,100
zombie96,15.84,8.75,-6.75,100
zombie96,16.2,9.25,-6.25,100
zombie96,16.56,9.75,-5.75,100
zombie96,16.919999999999998,9.25,-6.25,100
zombie96,17.28,9.75,-5.75,100
zombie96,17.64,9.75,-6.25,100
zombie96,18.0,10.25,-6.75,100
zombie96,18.36,9.75,-6.25,100
zombie96,18.72,10.25,-6.25,100
zombie96,19.08,10.75,-6.75,100
zombie96,19.439999999999998,10.25,-6.75,100
zombie96,19.8,9.75,-7.25,100
zombie96,20.16,10.25,-7.25,100
zombie96,20.52,10.25,-7.75,100
zombie96,20.88,10.75,-7.75,100
zombie96,21.24,11.25,-8.25,100
zombie96,21.599999999999998,11.75,-8.25,100
zombie96,21.96,12.25,-8.75,100
zombie96,22.32,12.75,-8.75,100
zombie96,22.68,13.25,-9.25,100
zombie96,23.04,13.75,-9.75,100
zombie96,23.4,14.25,-9.75,100
zombie97,0.0,0.25,-3.25,100
zombie97,0.36,0.75,-3.25,100
zombie97,0.72,1.25,-2.75,100
zombie97,1.08,1.75,-3.25,100
zombie97,1.44,2.25,-2.75,100
zombie97,1.7999999999999998,2.75,-2.25,100
zombie97,2.16,2.75,-2.75,100
zombie97,2.52,2.75,-2.25,100
zombie97,2.88,3.25,-2.25,100
zombie97,3.2399999999999998,3.75,-2.75,100
zombie97,3.5999999999999996,3.75,-3.25,100
zombie97,3.96,4.25,-3.75,100
zombie97,4.32,4.75,-4.25,100
zombie97,4.68,5.25,-4.75,100
zombie97,5.04,5.25,-4.25,100
zombie97,5.3999999999999995,5.75,-4.25,100
zombie97,5.76,5.25,-3.75,100
zombie97,6.12,5.75,-3.25,100
zombie97,6.4799999999999995,5.25,-3.75,100
zombie97,6.84,5.75,-4.25,100
zombie97,7.199999999999999,5.25,-4.25,100
zombie97,7.56,5.75,-4.75,100
zombie97,7.92,5.25,-5.25,100
zombie97,8.28,5.75,-5.75,100
zombie97,8.64,6.25,-6.25,100
zombie97,9.0,5.75,-6.25,100
zombie97,9.36,6.25,-6.75,100
zombie97,9.719999999999999,6.75,-6.75,100
zombie97,10.08,6.25,-6.25,100
zombie97,10.44,5.75,-6.25,100
zombie97,10.799999999999999,6.25,-6.75,100
zombie97,11.16,6.75,-6.75,100
zombie97,11.52,7.25,-6.25,100
zombie97,11.879999999999999,7.25,-6.75,100
zombie97,12.24,7.25,-6.25,100
zombie97,12.6,7.25,-5.75,100
zombie97,12.959999999999999,7.75,-6.25,100
zombie97,13.32,8.25,-6.25,100
zombie97,13.68,7.75,-6.75,100
zombie97,14.04,7.25,-6.75,100
zombie97,14.399999999999999,7.25,-6.25,100
zombie97,14.76,7.25,-6.75,100
zombie97,15.12,7.75,-6.25,100
zombie97,15.479999999999999,7.75,-5.75,100
zombie97,15.84,8.25,-5.25,100
zombie97,16.2,8.75,-5.25,100
zombie97,16.56,8.75,-5.75,100
zombie97,16.919999999999998,9.25,-5.25,100
zombie97,17.28,8.75,-5.75,100
zombie97,17.64,8.25,-6.25,100
zombie97,18.0,8.25,-5.75,100
zombie97,18.36,8.25,-6.25,100
zombie97,18.72,8.75,-5.75,100
zombie97,19.08,9.25,-5.75,100
zombie97,19.439999999999998,9.75,-6.25,100
zombie97,19.8,9.75,-5.75,100
zombie97,20.16,10.25,-6.25,100
zombie97,20.52,9.75,-6.75,100
zombie97,20.88,10.25,-7.25,100
zombie97,21.24,10.25,-7.75,100
zombie97,21.599999999999998,10.75,-8.25,100
zombie97,21.96,11.25,-7.75,100
zombie97,22.32,11.75,-7.75,100
zombie97,22.68,12.25,-8.25,100
zombie97,23.04,12.75,-8.25,100
zombie97,23.4,13.25,-8.25,100
zombie97,23.759999999999998,13.75,-8.25,100
zombie97,24.119999999999997,14.25,-8.25,100
zombie98,0.0,4.25,-2.75,100
zombie98,0.36,4.75,-3.25,100
zombie98,0.72,5.25,-3.25,100
zombie98,1.08,5.75,-3.75,100
zombie98,1.44,6.25,-4.25,100
zombie98,1.7999999999999998,6.75,-4.25,100
zombie98,2.16,6.75,-3.75,100
zombie98,2.52,6.25,-3.25,100
zombie98,2.88,6.75,-3.75,100
zombie98,3.2399999999999998,7.25,-3.75,100
zombie98,3.5999999999999996,7.75,-3.75,100
zombie98,3.96,7.25,-4.25,100
zombie98,4.32,6.75,-4.75,100
zombie98,4.68,6.75,-5.25,100
zombie98,5.04,7.25,-5.75,100
zombie98,5.3999999999999995,7.25,-6.25,100
zombie98,5.76,7.75,-6.75,100
zombie98,6.12,7.25,-6.75,100
zombie98,6.4799999999999995,6.75,-6.25,100
zombie98,6.84,6.75,-6.75,100
zombie98,7.199999999999999,6.25,-6.75,100
zombie98,7.56,6.75,-6.75,100
zombie98,7.92,7.25,-6.75,100
zombie98,8.28,7.75,-6.75,100
zombie98,8.64,8.25,-6.25,100
zombie98,9.0,7.75,-6.75,100
zombie98,10.08,8.25,-6.75,100
zombie98,10.799999999999999,7.75,-6.75,100
zombie98,11.16,7.25,-6.75,100
zombie98,11.52,7.75,-6.75,100
zombie98,12.6,7.25,-6.75,100
zombie98,12.959999999999999,7.25,-6.25,100
zombie98,13.32,7.25,-5.75,100
zombie98,13.68,7.25,-6.25,100
zombie98,14.04,7.75,-5.75,100
zombie98,14.399999999999999,7.75,-5.25,100
zombie98,14.76,8.25,-5.75,100
zombie98,15.12,8.75,-6.25,100
zombie98,15.479999999999999,8.25,-6.25,100
zombie98,15.84,8.75,-5.75,100
zombie98,16.2,9.25,-5.25,100
zombie98,16.56,9.25,-5.75,100
zombie98,16.919999999999998,8.75,-6.25,100
zombie98,17.28,9.25,-5.75,100
zombie98,17.64,9.25,-6.25,100
zombie98,18.0,9.75,-5.75,100
zombie98,18.36,10.25,-5.75,100
zombie98,18.72,10.75,-6.25,100
zombie98,19.08,10.25,-5.75,100
zombie98,19.439999999999998,10.25,-6.25,100
zombie98,19.8,9.75,-6.75,100
zombie98,20.16,9.25,-6.75,100
zombie98,20.52,9.75,-7.25,100
zombie98,20.88,9.75,-7.75,100
zombie98,21.24,10.25,-8.25,100
zombie98,21.599999999999998,10.75,-7.75,100
zombie98,21.96,11.25,-8.25,100
zombie98,22.32,11.75,-8.25,100
zombie98,22.68,12.25,-8.75,100
zombie98,23.04,12.75,-8.75,100
zombie98,23.4,13.25,-9.25,100
zombie98,23.759999999999998,13.75,-9.75,100
zombie98,24.119999999999997,14.25,-9.75,100
zombie99,0.0,5.25,-1.75,100
zombie99,0.36,5.75,-2.25,100
zombie99,0.72,5.75,-2.75,100
zombie99,1.08,5.75,-3.25,100
zombie99,1.44,5.25,-3.75,100
zombie99,1.7999999999999998,4.75,-4.25,100
zombie99,2.16,5.25,-4.75,100
zombie99,2.52,5.75,-5.25,100
zombie99,2.88,5.75,-5.75,100
zombie99,3.2399999999999998,6.25,-6.25,100
zombie99,3.5999999999999996,6.75,-6.25,100
zombie99,3.96,7.25,-6.25,100
zombie99,4.32,7.75,-6.25,100
zombie99,4.68,7.75,-5.75,100
zombie99,5.76,7.25,-5.75,100
zombie99,6.12,6.75,-5.25,100
zombie99,6.4799999999999995,7.25,-5.75,100
zombie99,6.84,7.75,-5.75,100
zombie99,8.28,7.25,-5.25,100
zombie99,8.64,7.75,-4.75,100
zombie99,9.0,7.75,-5.25,100
zombie99,9.36,7.25,-5.75,100
zombie99,10.08,6.75,-5.75,100
zombie99,10.44,7.25,-5.25,100
zombie99,10.799999999999999,7.75,-5.25,100
zombie99,12.24,8.25,-4.75,100
zombie99,12.6,8.75,-4.25,100
zombie99,12.959999999999999,8.25,-4.75,100
zombie99,13.32,8.75,-4.25,100
zombie99,13.68,8.25,-4.75,100
zombie99,14.04,7.75,-4.75,100
zombie99,14.399999999999999,8.25,-4.75,100
zombie99,14.76,7.75,-4.75,100
zombie99,15.12,7.75,-5.25,100
zombie99,15.479999999999999,7.25,-4.75,100
zombie99,15.84,7.75,-4.75,100
zombie99,16.2,8.25,-4.75,100
zombie99,16.56,8.25,-5.25,100
zombie99,16.919999999999998,8.75,-5.25,100
zombie99,17.28,8.25,-4.75,100
zombie99,17.64,8.75,-5.25,100
zombie99,18.0,8.75,-5.75,100
zombie99,18.36,8.75,-6.25,100
zombie99,18.72,8.75,-6.75,100
zombie99,19.08,9.25,-6.25,100
zombie99,19.439999999999998,8.75,-6.75,100
zombie99,19.8,9.25,-6.25,100
zombie99,20.16,8.75,-6.75,100
zombie99,20.52,9.25,-6.25,100
zombie99,20.88,9.25,-6.75,100
zombie99,21.24,9.75,-7.25,100
zombie99,21.599999999999998,9.75,-7.75,100
zombie99,21.96,10.25,-8.25,100
zombie99,22.32,10.75,-7.75,100
zombie99,22.68,11.25,-8.25,100
zombie99,23.04,11.75,-8.25,100
zombie99,23.4,12.25,-8.75,100
zombie99,23.759999999999998,12.75,-8.25,100
zombie99,24.119999999999997,13.25,-8.25,100
zombie99,24.48,13.75,-8.25,100
zombie99,24.84,14.25,-8.25,100
