n,t,x,y,p
zombie529,50.5,13.83,-6.17,1000
zombie529,50.8,14.0,-6.0,1000
zombie529,51.0,14.13,-5.87,1000
zombie529,51.5,14.82,-5.18,1000
zombie529,52.0,15.0,-5.0,1000
zombie529,52.0,15.01,-4.99,1000
zombie529,52.5,15.21,-4.79,1000
zombie529,53.0,15.8,-4.2,1000
zombie529,53.5,16.0,-4.0,1000
zombie529,54.0,16.1,-4.1,1000
zombie529,54.5,16.3,-4.3,1000
zombie529,55.0,16.69,-4.69,1000
zombie529,55.01,17.0,-5.0,1000
zombie529,55.5,17.48,-4.52,1000
zombie529,55.79,18.0,-4.0,1000
zombie529,56.0,18.24,-4.0,1000
zombie529,56.5,18.52,-4.0,1000
zombie529,57.0,18.8,-4.0,1000
zombie529,57.2,19.0,-4.0,1000
zombie529,57.5,19.16,-3.84,1000
zombie529,58.0,19.65,-3.35,1000
zombie529,59.5,21.72,-3.72,1000
zombie529,60.0,21.92,-3.92,1000
zombie529,60.2,22.0,-4.0,1000
zombie529,60.5,22.16,-4.0,1000
zombie529,61.0,22.44,-4.0,1000
zombie529,61.5,22.72,-4.0,1000
zombie529,62.0,23.0,-4.0,1000
zombie529,62.5,23.42,-4.0,1000
zombie529,63.0,23.56,-4.0,1000
zombie529,62.33,23.0,-4.0,1000
zombie529,63.5,23.69,-4.69,1000
zombie529,63.52,24.0,-5.0,1000
zombie529,64.0,24.28,-5.28,1000
zombie529,64.5,24.35,-5.35,1000
zombie530,59.5,21.72,-10.28,1000
zombie530,60.0,21.92,-10.08,1000
zombie530,60.2,22.0,-10.0,1000
zombie530,60.5,22.11,-9.89,1000
zombie530,61.0,22.31,-9.69,1000
zombie530,61.5,22.7,-9.3,1000
zombie530,62.0,22.9,-9.1,1000
zombie530,62.1,23.0,-9.0,1000
zombie530,62.5,23.3,-8.7,1000
zombie530,63.0,23.79,-8.21,1000
zombie530,63.4,24.0,-8.0,1000
zombie530,63.5,24.08,-7.92,1000
zombie530,64.0,24.18,-7.82,1000
zombie530,64.5,24.28,-7.72,1000
zombie530,65.0,24.35,-7.65,1000
zombie531,43.5,13.78,-7.0,1000
zombie531,43.8,14.0,-7.0,1000
zombie531,44.0,14.2,-7.0,1000
zombie531,44.5,14.48,-7.0,1000
zombie531,45.0,14.76,-7.0,1000
zombie531,45.5,14.9,-7.0,1000
zombie531,45.9,15.0,-7.0,1000
zombie531,46.0,15.0,-6.96,1000
zombie531,46.5,15.0,-6.68,1000
zombie531,46.99,15.0,-6.0,1000
zombie531,47.0,15.02,-6.0,1000
zombie531,47.5,15.16,-6.0,1000
zombie531,48.0,15.3,-6.0,1000
zombie531,48.5,15.44,-6.0,1000
zombie531,49.0,15.58,-6.0,1000
zombie531,49.5,15.86,-6.0,1000
zombie531,49.8,16.0,-6.0,1000
zombie531,50.0,16.14,-6.0,1000
zombie531,50.5,16.42,-6.0,1000
zombie531,51.0,16.98,-6.0,1000
zombie531,51.1,17.0,-6.0,1000
zombie531,51.5,17.08,-6.08,1000
zombie531,52.0,17.18,-6.18,1000
zombie531,52.5,17.38,-6.38,1000
zombie531,53.0,17.87,-6.87,1000
zombie531,53.5,17.97,-6.97,1000
zombie531,53.6,18.0,-7.0,1000
zombie531,54.0,18.1,-7.0,1000
zombie531,54.5,18.24,-7.0,1000
zombie531,55.0,18.52,-7.0,1000
zombie531,55.5,18.94,-7.0,1000
zombie531,55.7,19.0,-7.0,1000
zombie531,56.0,19.08,-7.0,1000
zombie531,56.5,19.22,-7.0,1000
zombie531,57.0,19.5,-7.0,1000
zombie531,57.45,20.0,-7.0,1000
zombie531,57.5,20.06,-7.0,1000
zombie531,58.0,20.48,-7.0,1000
zombie531,58.5,20.9,-7.0,1000
zombie531,58.6,21.0,-7.0,1000
zombie531,59.0,21.33,-6.67,1000
zombie531,59.5,21.82,-6.18,1000
zombie531,60.0,21.92,-6.08,1000
zombie531,60.2,22.0,-6.0,1000
zombie531,60.5,22.11,-5.89,1000
zombie531,61.0,22.21,-5.79,1000
zombie531,61.5,22.7,-5.3,1000
zombie531,62.0,22.8,-5.2,1000
zombie531,62.3,23.0,-5.0,1000
zombie531,62.5,23.1,-5.1,1000
zombie531,63.0,23.2,-5.2,1000
zombie531,63.5,23.3,-5.3,1000
zombie531,64.0,23.79,-5.79,1000
zombie531,64.4,24.0,-6.0,1000
zombie531,64.5,24.08,-6.08,1000
zombie531,65.0,24.35,-6.35,1000
zombie532,50.0,15.72,-10.28,1000
zombie532,50.5,15.92,-10.08,1000
zombie532,50.6,16.0,-10.0,1000
zombie532,51.0,16.58,-10.0,1000
zombie532,51.5,16.86,-10.0,1000
zombie532,51.8,17.0,-10.0,1000
zombie532,52.0,17.14,-10.0,1000
zombie532,52.5,17.56,-10.0,1000
zombie532,52.89,18.0,-10.0,1000
zombie532,53.0,18.12,-10.0,1000
zombie532,53.5,18.26,-10.0,1000
zombie532,54.0,18.4,-10.0,1000
zombie532,54.5,18.68,-10.0,1000
zombie532,55.0,18.82,-10.0,1000
zombie532,55.5,18.96,-10.0,1000
zombie532,55.6,19.0,-10.0,1000
zombie532,56.0,19.24,-10.0,1000
zombie532,56.5,19.8,-10.0,1000
zombie532,57.0,19.94,-10.0,1000
zombie532,57.2,20.0,-10.0,1000
zombie532,57.5,20.06,-9.94,1000
zombie532,58.0,20.25,-9.75,1000
zombie532,58.5,20.84,-9.16,1000
zombie532,59.0,20.94,-9.06,1000
zombie532,59.3,21.0,-9.0,1000
zombie532,59.5,21.06,-9.0,1000
zombie532,60.0,21.2,-9.0,1000
zombie532,60.5,21.76,-9.0,1000
zombie532,60.67,22.0,-9.0,1000
zombie532,61.0,22.33,-8.67,1000
zombie532,61.5,22.42,-8.58,1000
zombie532,62.0,22.82,-8.18,1000
zombie532,62.5,22.92,-8.08,1000
zombie532,62.6,23.0,-8.0,1000
zombie532,63.0,23.31,-7.69,1000
zombie532,63.5,23.9,-7.1,1000
zombie532,63.8,24.0,-7.0,1000
zombie532,64.0,24.1,-6.9,1000
zombie532,64.5,24.49,-6.51,1000
zombie532,65.0,24.35,-6.65,1000
zombie533,48.5,13.67,-3.67,1000
zombie533,49.0,13.97,-3.97,1000
zombie533,49.0,14.0,-4.0,1000
zombie533,49.5,14.27,-3.73,1000
zombie533,51.0,15.84,-3.84,1000
zombie533,51.5,15.94,-3.94,1000
zombie533,51.8,16.0,-4.0,1000
zombie533,52.0,16.06,-4.0,1000
zombie533,52.5,16.2,-4.0,1000
zombie533,53.0,16.9,-4.0,1000
zombie533,53.1,17.0,-4.0,1000
zombie533,53.5,17.23,-4.23,1000
zombie533,54.0,17.92,-4.92,1000
zombie533,54.1,18.0,-5.0,1000
zombie533,54.5,18.3,-5.0,1000
zombie533,55.0,18.44,-5.0,1000
zombie533,55.5,18.58,-5.0,1000
zombie533,55.9,19.0,-5.0,1000
zombie533,56.0,19.14,-5.0,1000
zombie533,56.5,19.56,-5.0,1000
zombie533,56.9,20.0,-5.0,1000
zombie533,57.0,20.08,-5.08,1000
zombie533,57.5,20.28,-5.28,1000
zombie533,58.0,20.77,-5.77,1000
zombie533,58.5,20.97,-5.97,1000
zombie533,58.6,21.0,-6.0,1000
zombie533,59.0,21.24,-6.0,1000
zombie533,59.5,21.52,-6.0,1000
zombie533,60.0,21.66,-6.0,1000
zombie533,60.5,21.94,-6.0,1000
zombie533,60.7,22.0,-6.0,1000
zombie533,61.0,22.06,-5.94,1000
zombie533,61.5,22.35,-5.65,1000
zombie533,62.0,22.65,-5.35,1000
zombie533,62.29,23.0,-5.0,1000
zombie533,62.5,23.04,-5.04,1000
zombie533,63.0,23.14,-5.14,1000
zombie533,63.5,23.24,-5.24,1000
zombie533,64.0,23.83,-5.83,1000
zombie533,64.3,24.0,-6.0,1000
zombie533,64.5,24.13,-6.13,1000
zombie533,65.0,24.35,-6.35,1000
zombie534,46.0,13.82,-10.18,1000
zombie534,46.5,13.92,-10.08,1000
zombie534,46.7,14.0,-10.0,1000
zombie534,47.0,14.16,-10.0,1000
zombie534,47.5,14.44,-10.0,1000
zombie534,48.0,15.0,-10.0,1000
zombie534,48.5,15.2,-9.8,1000
zombie534,49.0,15.69,-9.31,1000
zombie534,49.5,15.79,-9.21,1000
zombie534,50.0,15.99,-9.01,1000
zombie534,50.0,16.0,-9.0,1000
zombie534,50.5,16.54,-9.0,1000
zombie534,50.91,17.0,-9.0,1000
zombie534,51.0,17.1,-9.0,1000
zombie534,51.5,17.52,-9.0,1000
zombie534,51.84,18.0,-9.0,1000
zombie534,52.0,18.16,-8.84,1000
zombie534,52.5,18.25,-8.75,1000
zombie534,53.0,18.35,-8.65,1000
zombie534,53.5,18.75,-8.25,1000
zombie534,53.8,19.0,-8.0,1000
zombie534,54.0,19.2,-8.0,1000
zombie534,54.5,19.34,-8.0,1000
zombie534,55.0,19.48,-8.0,1000
zombie534,55.5,19.76,-8.0,1000
zombie534,55.8,20.0,-8.0,1000
zombie534,56.0,20.18,-8.0,1000
zombie534,56.5,20.6,-8.0,1000
zombie534,57.0,20.74,-8.0,1000
zombie534,57.5,20.88,-8.0,1000
zombie534,57.9,21.0,-8.0,1000
zombie534,58.0,21.02,-8.0,1000
zombie534,58.5,21.16,-8.0,1000
zombie534,59.0,21.3,-8.0,1000
zombie534,59.5,21.72,-8.0,1000
zombie534,60.0,22.0,-8.0,1000
zombie534,60.5,22.14,-8.0,1000
zombie534,61.0,22.42,-8.0,1000
zombie534,61.5,22.84,-8.0,1000
zombie534,61.79,23.0,-8.0,1000
zombie534,62.0,23.12,-8.0,1000
zombie534,62.5,23.26,-8.0,1000
zombie534,63.0,23.82,-8.0,1000
zombie534,63.3,24.0,-8.0,1000
zombie534,63.5,24.1,-8.0,1000
zombie534,64.0,24.24,-8.0,1000
zombie534,64.5,24.38,-8.0,1000
zombie534,65.0,24.5,-8.0,1000
zombie535,50.36,16.0,-10.0,1000
zombie535,51.0,16.54,-10.0,1000
zombie535,51.5,16.96,-10.0,1000
zombie535,51.6,17.0,-10.0,1000
zombie535,52.0,17.24,-10.0,1000
zombie535,52.5,17.66,-10.0,1000
zombie535,53.0,17.94,-10.0,1000
zombie535,53.2,18.0,-10.0,1000
zombie535,53.5,18.06,-9.94,1000
zombie535,54.0,18.16,-9.84,1000
zombie535,54.5,18.45,-9.55,1000
zombie535,55.0,18.94,-9.06,1000
zombie535,55.3,19.0,-9.0,1000
zombie535,55.5,19.04,-8.96,1000
zombie535,56.0,19.14,-8.86,1000
zombie535,56.5,19.24,-8.76,1000
zombie535,57.0,19.73,-8.27,1000
zombie535,57.5,19.93,-8.07,1000
zombie535,57.7,20.0,-8.0,1000
zombie535,58.0,20.13,-7.87,1000
zombie535,58.5,20.33,-7.67,1000
zombie535,59.0,20.82,-7.18,1000
zombie535,59.3,21.0,-7.0,1000
zombie535,59.5,21.16,-7.0,1000
zombie535,60.0,21.44,-7.0,1000
zombie535,60.5,21.86,-7.0,1000
zombie535,61.0,22.0,-7.0,1000
zombie535,61.5,22.42,-7.0,1000
zombie535,62.0,22.7,-7.0,1000
zombie535,62.5,22.98,-7.0,1000
zombie535,62.5,23.0,-7.0,1000
zombie535,63.0,23.26,-7.0,1000
zombie535,63.5,23.82,-7.0,1000
zombie535,63.8,24.0,-7.0,1000
zombie535,64.0,24.1,-7.0,1000
zombie535,64.5,24.66,-7.0,1000
zombie535,65.0,24.5,-7.0,1000
zombie536,47.86,14.0,-5.0,1000
zombie536,48.0,14.2,-5.0,1000
zombie536,48.5,14.76,-5.0,1000
zombie536,48.8,15.0,-5.0,1000
zombie536,49.0,15.13,-4.87,1000
zombie536,49.5,15.33,-4.67,1000
zombie536,50.0,15.92,-4.08,1000
zombie536,50.4,16.0,-4.0,1000
zombie536,50.5,16.01,-3.99,1000
zombie536,51.0,16.11,-3.89,1000
zombie536,51.5,16.21,-3.79,1000
zombie536,52.0,16.31,-3.69,1000
zombie536,60.5,21.92,-3.92,1000
zombie536,60.7,22.0,-4.0,1000
zombie536,61.0,22.11,-4.11,1000
zombie536,61.5,22.7,-4.7,1000
zombie536,62.0,23.0,-5.0,1000
zombie536,62.5,23.2,-5.2,1000
zombie536,63.0,23.3,-5.3,1000
zombie536,63.5,23.69,-5.69,1000
zombie536,64.0,23.99,-5.99,1000
zombie536,64.0,24.0,-6.0,1000
zombie536,64.5,24.28,-6.28,1000
zombie536,65.0,24.35,-6.35,1000
zombie537,48.0,13.88,-8.0,1000
zombie537,48.2,14.0,-8.0,1000
zombie537,48.5,14.0,-8.16,1000
zombie537,49.0,14.0,-8.58,1000
zombie537,49.5,14.0,-8.86,1000
zombie537,49.8,14.0,-9.0,1000
zombie537,50.0,14.0,-8.86,1000
zombie537,50.5,14.0,-8.58,1000
zombie537,51.0,14.0,-8.16,1000
zombie537,51.5,14.0,-8.02,1000
zombie537,51.5,14.0,-8.0,1000
zombie537,52.0,14.18,-8.18,1000
zombie537,52.5,14.77,-8.77,1000
zombie537,53.0,14.97,-8.97,1000
zombie537,53.0,15.0,-9.0,1000
zombie537,53.5,15.27,-8.73,1000
zombie537,54.0,15.96,-8.04,1000
zombie537,54.1,16.0,-8.0,1000
zombie537,54.5,16.36,-8.0,1000
zombie537,55.0,16.78,-8.0,1000
zombie537,55.4,17.0,-8.0,1000
zombie537,55.5,17.04,-7.96,1000
zombie537,56.0,17.34,-7.66,1000
zombie537,56.46,18.0,-7.0,1000
zombie537,56.5,18.04,-7.0,1000
zombie537,57.0,18.46,-7.0,1000
zombie537,57.5,18.74,-7.0,1000
zombie537,57.8,19.0,-7.0,1000
zombie537,58.0,19.16,-7.0,1000
zombie537,58.5,19.72,-7.0,1000
zombie537,58.8,20.0,-7.0,1000
zombie537,59.0,20.14,-7.0,1000
zombie537,59.5,20.56,-7.0,1000
zombie537,60.0,20.98,-7.0,1000
zombie537,60.0,21.0,-7.0,1000
zombie537,60.5,21.38,-6.62,1000
zombie537,61.0,21.58,-6.42,1000
zombie537,61.5,21.78,-6.22,1000
zombie537,61.32,22.0,-6.0,1000
zombie537,62.0,22.38,-6.0,1000
zombie537,62.5,22.66,-6.0,1000
zombie537,63.0,22.94,-6.0,1000
zombie537,63.1,23.0,-6.0,1000
zombie537,63.5,23.25,-6.25,1000
zombie537,64.0,23.45,-6.45,1000
zombie537,64.43,24.0,-7.0,1000
zombie537,64.5,24.04,-7.04,1000
zombie537,65.0,24.35,-7.35,1000
zombie538,46.5,13.9,-9.0,1000
zombie538,46.6,14.0,-9.0,1000
zombie538,47.0,14.23,-8.77,1000
zombie538,47.5,14.92,-8.08,1000
zombie538,47.7,15.0,-8.0,1000
zombie538,48.0,15.11,-8.11,1000
zombie538,48.5,15.31,-8.31,1000
zombie538,49.0,15.9,-8.9,1000
zombie538,49.5,16.0,-9.0,1000
zombie538,50.0,16.28,-9.0,1000
zombie538,50.5,16.56,-9.0,1000
zombie538,50.9,17.0,-9.0,1000
zombie538,51.0,17.12,-9.0,1000
zombie538,51.5,17.4,-9.0,1000
zombie538,52.0,17.96,-9.0,1000
zombie538,52.1,18.0,-9.0,1000
zombie538,52.5,18.07,-8.93,1000
zombie538,53.0,18.17,-8.83,1000
zombie538,53.5,18.27,-8.73,1000
zombie538,54.0,18.76,-8.24,1000
zombie538,54.5,18.86,-8.14,1000
zombie538,55.0,18.96,-8.04,1000
zombie538,55.1,19.0,-8.0,1000
zombie538,55.5,19.16,-7.84,1000
zombie538,56.0,19.94,-7.06,1000
zombie538,56.5,20.73,-7.73,1000
zombie538,57.0,20.83,-7.83,1000
zombie538,57.5,20.93,-7.93,1000
zombie538,57.9,21.0,-8.0,1000
zombie538,58.0,21.04,-8.0,1000
zombie538,58.5,21.18,-8.0,1000
zombie538,59.0,21.32,-8.0,1000
zombie538,59.5,21.6,-8.0,1000
zombie538,60.0,21.88,-8.0,1000
zombie538,60.4,22.0,-8.0,1000
zombie538,60.5,22.02,-8.0,1000
zombie538,61.0,22.3,-8.0,1000
zombie538,61.5,22.58,-8.0,1000
zombie538,62.0,23.0,-8.0,1000
zombie538,62.5,23.14,-8.0,1000
zombie538,63.0,23.56,-8.0,1000
zombie538,63.5,23.98,-8.0,1000
zombie538,63.6,24.0,-8.0,1000
zombie538,64.0,24.12,-8.0,1000
zombie538,64.5,24.26,-8.0,1000
zombie538,65.0,24.68,-8.0,1000
zombie538,65.5,24.5,-8.0,1000
zombie539,45.63,15.0,-10.0,1000
zombie539,46.0,15.42,-10.0,1000
zombie539,46.5,15.7,-10.0,1000
zombie539,46.9,16.0,-10.0,1000
zombie539,47.0,16.08,-9.92,1000
zombie539,47.5,16.28,-9.72,1000
zombie539,48.0,16.97,-9.03,1000
zombie539,48.1,17.0,-9.0,1000
zombie539,48.5,17.1,-9.0,1000
zombie539,49.0,17.24,-9.0,1000
zombie539,49.5,17.38,-9.0,1000
zombie539,50.0,17.66,-9.0,1000
zombie539,50.4,18.0,-9.0,1000
zombie539,50.5,18.08,-9.0,1000
zombie539,51.0,18.64,-9.0,1000
zombie539,51.26,19.0,-9.0,1000
zombie539,51.5,19.24,-9.24,1000
zombie539,51.97,20.0,-10.0,1000
zombie539,52.0,20.0,-9.96,1000
zombie539,52.5,20.0,-9.82,1000
zombie539,53.0,20.0,-9.68,1000
zombie539,53.5,20.0,-9.54,1000
zombie539,54.0,20.0,-9.4,1000
zombie539,54.5,20.0,-9.26,1000
zombie539,55.0,20.0,-9.12,1000
zombie539,55.4,20.0,-9.0,1000
zombie539,55.5,20.01,-9.01,1000
zombie539,56.0,20.11,-9.11,1000
zombie539,56.5,20.21,-9.21,1000
zombie539,57.0,20.9,-9.9,1000
zombie539,57.3,21.0,-10.0,1000
zombie539,57.5,21.0,-9.86,1000
zombie539,58.0,21.0,-9.58,1000
zombie539,58.5,21.0,-9.02,1000
zombie539,58.6,21.0,-9.0,1000
zombie539,59.0,21.08,-9.08,1000
zombie539,59.5,21.18,-9.18,1000
zombie539,60.0,21.28,-9.28,1000
zombie539,60.5,21.87,-9.87,1000
zombie539,60.8,22.0,-10.0,1000
zombie539,61.0,22.07,-9.93,1000
zombie539,61.5,22.27,-9.73,1000
zombie539,62.0,22.47,-9.53,1000
zombie539,62.5,22.86,-9.14,1000
zombie539,62.7,23.0,-9.0,1000
zombie539,63.0,23.16,-8.84,1000
zombie539,63.5,23.75,-8.25,1000
zombie539,64.0,23.84,-8.16,1000
zombie539,64.5,23.94,-8.06,1000
zombie539,64.6,24.0,-8.0,1000
zombie539,65.0,24.24,-7.76,1000
zombie539,65.5,24.35,-7.65,1000
zombie540,48.8,15.0,-10.0,1000
zombie540,49.5,15.98,-10.0,1000
zombie540,49.52,16.0,-10.0,1000
zombie540,50.0,16.28,-10.28,1000
zombie540,53.0,18.75,-10.25,1000
zombie540,53.3,19.0,-10.0,1000
zombie540,53.5,19.14,-9.86,1000
zombie540,54.0,19.93,-9.07,1000
zombie540,54.4,20.0,-9.0,1000
zombie540,54.5,20.03,-9.03,1000
zombie540,55.0,20.13,-9.13,1000
zombie540,55.5,20.23,-9.23,1000
zombie540,56.0,20.33,-9.33,1000
zombie540,56.5,20.72,-9.72,1000
zombie540,57.0,20.92,-9.92,1000
zombie540,57.2,21.0,-10.0,1000
zombie540,57.5,21.0,-9.84,1000
zombie540,58.0,21.0,-9.56,1000
zombie540,58.4,21.0,-9.0,1000
zombie540,58.5,21.14,-9.0,1000
zombie540,59.0,21.28,-9.0,1000
zombie540,59.5,21.42,-9.0,1000
zombie540,60.0,21.56,-9.0,1000
zombie540,60.5,21.7,-9.0,1000
zombie540,61.0,21.84,-9.0,1000
zombie540,61.5,21.98,-9.0,1000
zombie540,61.5,22.0,-9.0,1000
zombie540,62.0,22.26,-9.0,1000
zombie540,62.5,22.68,-9.0,1000
zombie540,62.9,23.0,-9.0,1000
zombie540,63.0,23.07,-8.93,1000
zombie540,63.5,23.76,-8.24,1000
zombie540,64.0,23.86,-8.14,1000
zombie540,64.5,23.96,-8.04,1000
zombie540,64.6,24.0,-8.0,1000
zombie540,65.0,24.25,-7.75,1000
zombie540,65.5,24.35,-7.65,1000
zombie541,47.34,14.0,-9.0,1000
zombie541,47.5,14.13,-9.13,1000
zombie541,48.0,14.72,-9.72,1000
zombie541,48.5,14.92,-9.92,1000
zombie541,48.6,15.0,-10.0,1000
zombie541,49.0,15.21,-10.21,1000
zombie541,61.0,21.7,-10.3,1000
zombie541,61.5,21.9,-10.1,1000
zombie541,61.8,22.0,-10.0,1000
zombie541,62.0,22.14,-10.0,1000
zombie541,62.5,22.42,-10.0,1000
zombie541,63.0,22.84,-10.0,1000
zombie541,63.5,22.98,-10.0,1000
zombie541,63.5,23.0,-10.0,1000
zombie541,64.0,23.28,-9.72,1000
zombie541,64.5,23.97,-9.03,1000
zombie541,64.6,24.0,-9.0,1000
zombie541,65.0,24.17,-8.83,1000
zombie541,65.5,24.35,-8.65,1000
zombie542,63.0,22.77,-10.23,1000
zombie542,63.5,22.87,-10.13,1000
zombie542,63.7,23.0,-10.0,1000
zombie542,64.0,23.17,-9.83,1000
zombie542,64.5,23.96,-9.04,1000
zombie542,64.6,24.0,-9.0,1000
zombie542,65.0,24.16,-8.84,1000
zombie542,65.5,24.35,-8.65,1000
zombie543,46.0,13.8,-7.8,1000
zombie543,46.5,14.0,-8.0,1000
zombie543,47.0,14.28,-8.0,1000
zombie543,47.5,14.84,-8.0,1000
zombie543,47.8,15.0,-8.0,1000
zombie543,48.0,15.12,-8.0,1000
zombie543,48.5,15.54,-8.0,1000
zombie543,49.0,16.24,-8.0,1000
zombie543,48.79,16.0,-8.0,1000
zombie543,49.5,16.8,-8.0,1000
zombie543,50.0,16.94,-8.0,1000
zombie543,50.1,17.0,-8.0,1000
zombie543,50.5,17.35,-7.65,1000
zombie543,51.0,17.94,-7.06,1000
zombie543,51.1,18.0,-7.0,1000
zombie543,51.5,18.34,-7.34,1000
zombie543,51.87,19.0,-8.0,1000
zombie543,52.0,19.0,-8.18,1000
zombie543,52.5,19.0,-8.88,1000
zombie543,52.9,19.0,-9.0,1000
zombie543,53.0,19.02,-9.0,1000
zombie543,53.5,19.3,-9.0,1000
zombie543,54.0,19.72,-9.0,1000
zombie543,54.5,19.86,-9.0,1000
zombie543,55.0,20.0,-9.0,1000
zombie543,55.5,20.14,-9.0,1000
zombie543,56.0,20.28,-9.0,1000
zombie543,56.5,20.56,-9.0,1000
zombie543,57.0,21.26,-9.0,1000
zombie543,56.07,21.0,-9.0,1000
zombie543,57.5,21.4,-9.0,1000
zombie543,57.93,22.0,-9.0,1000
zombie543,58.0,22.07,-8.93,1000
zombie543,58.5,22.17,-8.83,1000
zombie543,59.0,22.27,-8.73,1000
zombie543,59.5,22.47,-8.53,1000
zombie543,60.0,22.57,-8.43,1000
zombie543,60.5,22.86,-8.14,1000
zombie543,61.0,22.96,-8.04,1000
zombie543,61.5,23.06,-7.94,1000
zombie543,62.0,23.26,-7.74,1000
zombie543,62.5,23.65,-7.35,1000
zombie543,60.11,23.0,-8.0,1000
zombie543,63.0,24.62,-8.0,1000
zombie543,63.5,25.32,-8.0,1000
zombie543,61.93,23.0,-8.0,1000
zombie543,64.0,24.23,-6.77,1000
zombie543,64.5,24.43,-6.57,1000
zombie543,63.29,24.0,-7.0,1000
zombie543,65.0,25.02,-5.98,1000
zombie543,65.5,24.35,-6.65,1000
zombie544,46.0,13.93,-8.07,1000
zombie544,46.2,14.0,-8.0,1000
zombie544,46.5,14.18,-8.0,1000
zombie544,47.0,14.46,-8.0,1000
zombie544,47.5,15.16,-8.0,1000
zombie544,47.31,14.0,-8.0,1000
zombie544,48.0,14.0,-7.42,1000
zombie544,48.5,14.0,-7.14,1000
zombie544,49.0,14.0,-7.0,1000
zombie544,49.5,14.1,-7.1,1000
zombie544,50.0,14.3,-7.3,1000
zombie544,50.5,14.79,-7.79,1000
zombie544,51.0,14.89,-7.89,1000
zombie544,51.5,14.99,-7.99,1000
zombie544,51.6,15.0,-8.0,1000
zombie544,52.0,15.12,-8.0,1000
zombie544,52.5,15.4,-8.0,1000
zombie544,53.0,15.96,-8.0,1000
zombie544,53.0,16.0,-8.0,1000
zombie544,53.5,16.37,-7.63,1000
zombie544,53.93,17.0,-7.0,1000
zombie544,54.0,17.06,-6.94,1000
zombie544,54.5,17.25,-6.75,1000
zombie544,55.0,17.84,-6.16,1000
zombie544,55.5,17.94,-6.06,1000
zombie544,55.8,18.0,-6.0,1000
zombie544,56.0,18.04,-6.04,1000
zombie544,56.5,18.14,-6.14,1000
zombie544,57.0,18.34,-6.34,1000
zombie544,57.5,18.93,-6.93,1000
zombie544,57.6,19.0,-7.0,1000
zombie544,58.0,19.32,-7.0,1000
zombie544,58.49,20.0,-7.0,1000
zombie544,58.5,20.02,-7.0,1000
zombie544,59.0,20.44,-7.0,1000
zombie544,59.5,21.0,-7.0,1000
zombie544,60.0,21.7,-7.0,1000
zombie544,59.38,21.0,-7.0,1000
zombie544,60.5,22.26,-7.0,1000
zombie544,61.0,22.54,-7.0,1000
zombie544,61.5,22.82,-7.0,1000
zombie544,62.0,23.38,-7.0,1000
zombie544,60.36,22.0,-7.0,1000
zombie544,62.5,23.27,-5.73,1000
zombie544,63.0,23.67,-5.33,1000
zombie544,63.5,23.97,-5.03,1000
zombie544,64.0,24.16,-4.84,1000
zombie544,56.64,23.0,-6.0,1000
zombie544,64.5,25.2,-6.0,1000
zombie544,62.36,24.0,-6.0,1000
zombie544,65.0,25.48,-6.0,1000
zombie544,65.5,24.5,-6.0,1000
zombie545,50.5,14.92,-3.92,1000
zombie545,50.6,15.0,-4.0,1000
zombie545,51.0,15.31,-4.31,1000
zombie545,51.5,16.0,-5.0,1000
zombie545,52.0,16.3,-4.7,1000
zombie545,52.5,16.69,-4.31,1000
zombie545,53.0,16.79,-4.21,1000
zombie545,53.4,17.0,-4.0,1000
zombie545,53.5,17.08,-4.08,1000
zombie545,54.0,17.87,-4.87,1000
zombie545,54.5,17.97,-4.97,1000
zombie545,54.6,18.0,-5.0,1000
zombie545,55.0,18.1,-5.0,1000
zombie545,55.5,18.38,-5.0,1000
zombie545,56.0,18.8,-5.0,1000
zombie545,56.2,19.0,-5.0,1000
zombie545,56.5,19.36,-5.0,1000
zombie545,57.0,19.64,-5.0,1000
zombie545,57.5,19.92,-5.0,1000
zombie545,57.6,20.0,-5.0,1000
zombie545,58.0,20.34,-5.0,1000
zombie545,58.5,20.76,-5.0,1000
zombie545,58.9,21.0,-5.0,1000
zombie545,59.0,21.04,-5.0,1000
zombie545,59.5,21.32,-5.0,1000
zombie545,60.0,21.46,-5.0,1000
zombie545,60.5,21.88,-5.0,1000
zombie545,60.64,22.0,-5.0,1000
zombie545,61.0,22.21,-5.21,1000
zombie545,61.5,22.41,-5.41,1000
zombie545,62.0,22.71,-5.71,1000
zombie545,62.5,22.91,-5.91,1000
zombie545,63.0,23.0,-6.0,1000
zombie545,61.5,23.0,-6.0,1000
zombie545,63.5,23.56,-6.0,1000
zombie545,64.0,23.98,-6.0,1000
zombie545,64.5,24.4,-6.0,1000
zombie545,64.02,24.0,-6.0,1000
zombie545,65.0,24.82,-6.0,1000
zombie545,65.5,24.5,-6.0,1000
zombie546,48.68,15.0,-4.0,1000
zombie546,51.5,16.12,-5.12,1000
zombie546,50.98,16.0,-5.0,1000
zombie546,52.0,16.81,-4.19,1000
zombie546,51.75,17.0,-4.0,1000
zombie546,52.5,17.42,-4.0,1000
zombie546,53.0,17.56,-4.0,1000
zombie546,53.5,17.84,-4.0,1000
zombie546,53.8,18.0,-4.0,1000
zombie546,54.0,18.08,-3.92,1000
zombie546,60.86,22.0,-4.0,1000
zombie546,61.0,22.04,-4.0,1000
zombie546,61.5,22.32,-4.0,1000
zombie546,62.0,22.6,-4.0,1000
zombie546,62.5,23.02,-4.0,1000
